#datum,kommune,faelle,genesen,verstorben,current
2020-08-07,Samtgemeinde Herzlake,10,10,0,0
2020-08-07,Samtgemeinde Lathen,14,13,0,1
2020-08-07,Samtgemeinde Lengerich,18,16,1,1
2020-08-07,Stadt Lingen (Ems),83,74,4,5
2020-08-07,Stadt Meppen,73,69,4,0
2020-08-07,Samtgemeinde Nordhümmling,8,8,0,0
2020-08-07,Stadt Papenburg,34,32,2,0
2020-08-07,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-07,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-07,Samtgemeinde Sögel,21,21,0,0
2020-08-07,Samtgemeinde Spelle,15,14,1,0
2020-08-07,Einheitsgemeinde Twist,21,18,2,1
2020-08-07,Samtgemeinde Werlte,32,30,0,2
2020-08-07,Gesamt,522,485,25,12
2020-08-08,Samtgemeinde Dörpen,12,11,1,0
2020-08-08,Einheitsgemeinde Emsbüren,17,17,0,0
2020-08-08,Samtgemeinde Freren,53,44,9,0
2020-08-08,Einheitsgemeinde Geeste,18,18,0,0
2020-08-08,Stadt Haren (Ems),36,34,1,1
2020-08-08,Stadt Haselünne,41,40,0,1
2020-08-08,Samtgemeinde Herzlake,10,10,0,0
2020-08-08,Samtgemeinde Lathen,14,13,0,1
2020-08-08,Samtgemeinde Lengerich,18,16,1,1
2020-08-08,Stadt Lingen (Ems),83,74,4,5
2020-08-08,Stadt Meppen,73,69,4,0
2020-08-08,Samtgemeinde Nordhümmling,8,8,0,0
2020-08-08,Stadt Papenburg,34,32,2,0
2020-08-08,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-08,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-08,Samtgemeinde Sögel,21,21,0,0
2020-08-08,Samtgemeinde Spelle,15,14,1,0
2020-08-08,Einheitsgemeinde Twist,21,18,2,1
2020-08-08,Samtgemeinde Werlte,32,30,0,2
2020-08-08,Gesamt,522,485,25,12
2020-08-09,Samtgemeinde Dörpen,12,11,1,0
2020-08-09,Einheitsgemeinde Emsbüren,17,17,0,0
2020-08-09,Samtgemeinde Freren,53,44,9,0
2020-08-09,Einheitsgemeinde Geeste,18,18,0,0
2020-08-09,Stadt Haren (Ems),36,34,1,1
2020-08-09,Stadt Haselünne,41,40,0,1
2020-08-09,Samtgemeinde Herzlake,10,10,0,0
2020-08-09,Samtgemeinde Lathen,14,13,0,1
2020-08-09,Samtgemeinde Lengerich,18,16,1,1
2020-08-09,Stadt Lingen (Ems),83,74,4,5
2020-08-09,Stadt Meppen,73,69,4,0
2020-08-09,Samtgemeinde Nordhümmling,8,8,0,0
2020-08-09,Stadt Papenburg,34,32,2,0
2020-08-09,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-09,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-09,Samtgemeinde Sögel,21,21,0,0
2020-08-09,Samtgemeinde Spelle,15,14,1,0
2020-08-09,Einheitsgemeinde Twist,21,18,2,1
2020-08-09,Samtgemeinde Werlte,32,30,0,2
2020-08-09,Gesamt,522,485,25,12
2020-08-10,Samtgemeinde Dörpen,12,11,1,0
2020-08-10,Einheitsgemeinde Emsbüren,17,17,0,0
2020-08-10,Samtgemeinde Freren,53,44,9,0
2020-08-10,Einheitsgemeinde Geeste,20,18,0,2
2020-08-10,Stadt Haren (Ems),36,34,1,1
2020-08-10,Stadt Haselünne,41,40,0,1
2020-08-10,Samtgemeinde Herzlake,10,10,0,0
2020-08-10,Samtgemeinde Lathen,14,13,0,1
2020-08-10,Samtgemeinde Lengerich,18,17,1,0
2020-08-10,Stadt Lingen (Ems),86,74,4,8
2020-08-10,Stadt Meppen,73,69,4,0
2020-08-10,Samtgemeinde Nordhümmling,8,8,0,0
2020-08-10,Stadt Papenburg,34,32,2,0
2020-08-10,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-10,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-10,Samtgemeinde Sögel,21,21,0,0
2020-08-10,Samtgemeinde Spelle,15,14,1,0
2020-08-10,Einheitsgemeinde Twist,23,18,2,3
2020-08-10,Samtgemeinde Werlte,35,31,0,4
2020-08-10,Gesamt,532,487,25,20
2020-08-11,Samtgemeinde Dörpen,12,11,1,0
2020-08-11,Einheitsgemeinde Emsbüren,17,17,0,0
2020-08-11,Samtgemeinde Freren,53,44,9,0
2020-08-11,Einheitsgemeinde Geeste,20,18,0,2
2020-08-11,Stadt Haren (Ems),36,34,1,1
2020-08-11,Stadt Haselünne,41,40,0,1
2020-08-11,Samtgemeinde Herzlake,10,10,0,0
2020-08-11,Samtgemeinde Lathen,14,13,0,1
2020-08-11,Samtgemeinde Lengerich,18,17,1,0
2020-08-11,Stadt Lingen (Ems),86,76,4,6
2020-08-11,Stadt Meppen,73,69,4,0
2020-08-11,Samtgemeinde Nordhümmling,8,8,0,0
2020-08-11,Stadt Papenburg,34,32,2,0
2020-08-11,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-11,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-11,Samtgemeinde Sögel,21,21,0,0
2020-08-11,Samtgemeinde Spelle,15,14,1,0
2020-08-11,Einheitsgemeinde Twist,23,19,2,2
2020-08-11,Samtgemeinde Werlte,35,32,0,3
2020-08-11,Gesamt,532,491,25,16
2020-08-12,Samtgemeinde Dörpen,12,11,1,0
2020-08-12,Einheitsgemeinde Emsbüren,18,17,0,1
2020-08-12,Samtgemeinde Freren,53,44,9,0
2020-08-12,Einheitsgemeinde Geeste,20,18,0,2
2020-08-12,Stadt Haren (Ems),36,34,1,1
2020-08-12,Stadt Haselünne,41,40,0,1
2020-08-12,Samtgemeinde Herzlake,10,10,0,0
2020-08-12,Samtgemeinde Lathen,14,13,0,1
2020-08-12,Samtgemeinde Lengerich,18,17,1,0
2020-08-12,Stadt Lingen (Ems),86,76,4,6
2020-08-12,Stadt Meppen,73,69,4,0
2020-08-12,Samtgemeinde Nordhümmling,8,8,0,0
2020-08-12,Stadt Papenburg,34,32,2,0
2020-08-12,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-12,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-12,Samtgemeinde Sögel,21,21,0,0
2020-08-12,Samtgemeinde Spelle,15,14,1,0
2020-08-12,Einheitsgemeinde Twist,23,19,2,2
2020-08-12,Samtgemeinde Werlte,35,32,0,3
2020-08-12,Gesamt,533,491,25,17
2020-08-13,Samtgemeinde Dörpen,12,11,1,0
2020-08-13,Einheitsgemeinde Emsbüren,18,17,0,1
2020-08-13,Samtgemeinde Freren,53,44,9,0
2020-08-13,Einheitsgemeinde Geeste,20,18,0,2
2020-08-13,Stadt Haren (Ems),36,34,1,1
2020-08-13,Stadt Haselünne,41,40,0,1
2020-08-13,Samtgemeinde Herzlake,10,10,0,0
2020-08-13,Samtgemeinde Lathen,14,13,0,1
2020-08-13,Samtgemeinde Lengerich,18,17,1,0
2020-08-13,Stadt Lingen (Ems),86,76,4,6
2020-08-13,Stadt Meppen,73,69,4,0
2020-08-13,Samtgemeinde Nordhümmling,8,8,0,0
2020-08-13,Stadt Papenburg,34,32,2,0
2020-08-13,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-13,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-13,Samtgemeinde Sögel,21,21,0,0
2020-08-13,Samtgemeinde Spelle,15,14,1,0
2020-08-13,Einheitsgemeinde Twist,23,19,2,2
2020-08-13,Samtgemeinde Werlte,35,32,0,3
2020-08-13,Gesamt,533,491,25,17
2020-08-14,Samtgemeinde Dörpen,12,11,1,0
2020-08-14,Einheitsgemeinde Emsbüren,18,17,0,1
2020-08-14,Samtgemeinde Freren,53,44,9,0
2020-08-14,Einheitsgemeinde Geeste,20,18,0,2
2020-08-14,Stadt Haren (Ems),35,34,1,0
2020-08-14,Stadt Haselünne,41,40,0,1
2020-08-14,Samtgemeinde Herzlake,10,10,0,0
2020-08-14,Samtgemeinde Lathen,15,13,0,2
2020-08-14,Samtgemeinde Lengerich,18,17,1,0
2020-08-14,Stadt Lingen (Ems),85,76,4,5
2020-08-14,Stadt Meppen,74,69,4,1
2020-08-14,Samtgemeinde Nordhümmling,8,8,0,0
2020-08-14,Stadt Papenburg,34,32,2,0
2020-08-14,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-14,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-14,Samtgemeinde Sögel,21,21,0,0
2020-08-14,Samtgemeinde Spelle,15,14,1,0
2020-08-14,Einheitsgemeinde Twist,23,18,2,3
2020-08-14,Samtgemeinde Werlte,35,32,0,3
2020-08-14,Gesamt,533,490,25,18
2020-08-15,Samtgemeinde Dörpen,12,11,1,0
2020-08-15,Einheitsgemeinde Emsbüren,18,17,0,1
2020-08-15,Samtgemeinde Freren,53,44,9,0
2020-08-15,Einheitsgemeinde Geeste,20,18,0,2
2020-08-15,Stadt Haren (Ems),35,34,1,0
2020-08-15,Stadt Haselünne,41,40,0,1
2020-08-15,Samtgemeinde Herzlake,10,10,0,0
2020-08-15,Samtgemeinde Lathen,15,13,0,2
2020-08-15,Samtgemeinde Lengerich,18,17,1,0
2020-08-15,Stadt Lingen (Ems),85,76,4,5
2020-08-15,Stadt Meppen,74,69,4,1
2020-08-15,Samtgemeinde Nordhümmling,8,8,0,0
2020-08-15,Stadt Papenburg,34,32,2,0
2020-08-15,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-15,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-15,Samtgemeinde Sögel,21,21,0,0
2020-08-15,Samtgemeinde Spelle,15,14,1,0
2020-08-15,Einheitsgemeinde Twist,23,18,2,3
2020-08-15,Samtgemeinde Werlte,35,32,0,3
2020-08-15,Gesamt,533,490,25,18
2020-08-16,Samtgemeinde Dörpen,12,11,1,0
2020-08-16,Einheitsgemeinde Emsbüren,18,17,0,1
2020-08-16,Samtgemeinde Freren,53,44,9,0
2020-08-16,Einheitsgemeinde Geeste,20,18,0,2
2020-08-16,Stadt Haren (Ems),35,34,1,0
2020-08-16,Stadt Haselünne,41,40,0,1
2020-08-16,Samtgemeinde Herzlake,10,10,0,0
2020-08-16,Samtgemeinde Lathen,15,13,0,2
2020-08-16,Samtgemeinde Lengerich,18,17,1,0
2020-08-16,Stadt Lingen (Ems),85,76,4,5
2020-08-16,Stadt Meppen,74,69,4,1
2020-08-16,Samtgemeinde Nordhümmling,8,8,0,0
2020-08-16,Stadt Papenburg,34,32,2,0
2020-08-16,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-16,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-16,Samtgemeinde Sögel,21,21,0,0
2020-08-16,Samtgemeinde Spelle,15,14,1,0
2020-08-16,Einheitsgemeinde Twist,23,18,2,3
2020-08-16,Samtgemeinde Werlte,35,32,0,3
2020-08-16,Gesamt,533,490,25,18
2020-08-17,Samtgemeinde Dörpen,12,11,1,0
2020-08-17,Einheitsgemeinde Emsbüren,19,17,0,2
2020-08-17,Samtgemeinde Freren,53,44,9,0
2020-08-17,Einheitsgemeinde Geeste,21,18,0,3
2020-08-17,Stadt Haren (Ems),35,34,1,0
2020-08-17,Stadt Haselünne,41,40,0,1
2020-08-17,Samtgemeinde Herzlake,10,10,0,0
2020-08-17,Samtgemeinde Lathen,15,13,0,2
2020-08-17,Samtgemeinde Lengerich,18,17,1,0
2020-08-17,Stadt Lingen (Ems),88,80,4,4
2020-08-17,Stadt Meppen,76,69,4,3
2020-08-17,Samtgemeinde Nordhümmling,8,8,0,0
2020-08-17,Stadt Papenburg,34,32,2,0
2020-08-17,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-17,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-17,Samtgemeinde Sögel,21,21,0,0
2020-08-17,Samtgemeinde Spelle,15,14,1,0
2020-08-17,Einheitsgemeinde Twist,23,19,2,2
2020-08-17,Samtgemeinde Werlte,36,32,0,4
2020-08-17,Gesamt,541,495,25,21
2020-08-18,Samtgemeinde Dörpen,12,11,1,0
2020-08-18,Einheitsgemeinde Emsbüren,19,17,0,2
2020-08-18,Samtgemeinde Freren,53,44,9,0
2020-08-18,Einheitsgemeinde Geeste,21,20,0,1
2020-08-18,Stadt Haren (Ems),35,34,1,0
2020-08-18,Stadt Haselünne,41,40,0,1
2020-08-18,Samtgemeinde Herzlake,10,10,0,0
2020-08-18,Samtgemeinde Lathen,15,14,0,1
2020-08-18,Samtgemeinde Lengerich,18,17,1,0
2020-08-18,Stadt Lingen (Ems),89,82,4,3
2020-08-18,Stadt Meppen,77,69,4,4
2020-08-18,Samtgemeinde Nordhümmling,8,8,0,0
2020-08-18,Stadt Papenburg,34,32,2,0
2020-08-18,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-18,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-18,Samtgemeinde Sögel,21,21,0,0
2020-08-18,Samtgemeinde Spelle,15,14,1,0
2020-08-18,Einheitsgemeinde Twist,23,20,2,1
2020-08-18,Samtgemeinde Werlte,36,35,0,1
2020-08-18,Gesamt,543,504,25,14
2020-08-19,Samtgemeinde Dörpen,13,11,1,1
2020-08-19,Einheitsgemeinde Emsbüren,19,17,0,2
2020-08-19,Samtgemeinde Freren,53,44,9,0
2020-08-19,Einheitsgemeinde Geeste,21,20,0,1
2020-08-19,Stadt Haren (Ems),36,34,1,1
2020-08-19,Stadt Haselünne,41,40,0,1
2020-08-19,Samtgemeinde Herzlake,10,10,0,0
2020-08-19,Samtgemeinde Lathen,15,14,0,1
2020-08-19,Samtgemeinde Lengerich,18,17,1,0
2020-08-19,Stadt Lingen (Ems),89,82,4,3
2020-08-19,Stadt Meppen,80,69,4,7
2020-08-19,Samtgemeinde Nordhümmling,8,8,0,0
2020-08-19,Stadt Papenburg,34,32,2,0
2020-08-19,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-19,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-19,Samtgemeinde Sögel,21,21,0,0
2020-08-19,Samtgemeinde Spelle,15,14,1,0
2020-08-19,Einheitsgemeinde Twist,23,21,2,0
2020-08-19,Samtgemeinde Werlte,36,35,0,1
2020-08-19,Gesamt,548,505,25,18
2020-08-20,Samtgemeinde Dörpen,13,11,1,1
2020-08-20,Einheitsgemeinde Emsbüren,19,17,0,2
2020-08-20,Samtgemeinde Freren,53,44,9,0
2020-08-20,Einheitsgemeinde Geeste,20,20,0,0
2020-08-20,Stadt Haren (Ems),36,34,1,1
2020-08-20,Stadt Haselünne,41,40,0,1
2020-08-20,Samtgemeinde Herzlake,10,10,0,0
2020-08-20,Samtgemeinde Lathen,15,14,0,1
2020-08-20,Samtgemeinde Lengerich,18,17,1,0
2020-08-20,Stadt Lingen (Ems),90,82,4,4
2020-08-20,Stadt Meppen,81,69,4,8
2020-08-20,Samtgemeinde Nordhümmling,10,8,0,2
2020-08-20,Stadt Papenburg,35,32,2,1
2020-08-20,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-20,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-20,Samtgemeinde Sögel,21,21,0,0
2020-08-20,Samtgemeinde Spelle,15,14,1,0
2020-08-20,Einheitsgemeinde Twist,24,21,2,1
2020-08-20,Samtgemeinde Werlte,37,35,0,2
2020-08-20,Gesamt,554,505,25,24
2020-08-21,Samtgemeinde Dörpen,13,11,1,1
2020-08-21,Einheitsgemeinde Emsbüren,19,18,0,1
2020-08-21,Samtgemeinde Freren,53,44,9,0
2020-08-21,Einheitsgemeinde Geeste,20,20,0,0
2020-08-21,Stadt Haren (Ems),36,34,1,1
2020-08-21,Stadt Haselünne,41,40,0,1
2020-08-21,Samtgemeinde Herzlake,10,10,0,0
2020-08-21,Samtgemeinde Lathen,16,14,0,2
2020-08-21,Samtgemeinde Lengerich,18,17,1,0
2020-08-21,Stadt Lingen (Ems),91,82,4,5
2020-08-21,Stadt Meppen,81,71,4,6
2020-08-21,Samtgemeinde Nordhümmling,10,8,0,2
2020-08-21,Stadt Papenburg,35,32,2,1
2020-08-21,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-21,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-21,Samtgemeinde Sögel,21,21,0,0
2020-08-21,Samtgemeinde Spelle,16,14,1,1
2020-08-21,Einheitsgemeinde Twist,24,21,2,1
2020-08-21,Samtgemeinde Werlte,37,35,0,2
2020-08-21,Gesamt,557,508,25,24
2020-08-22,Samtgemeinde Dörpen,13,11,1,1
2020-08-22,Einheitsgemeinde Emsbüren,19,18,0,1
2020-08-22,Samtgemeinde Freren,53,44,9,0
2020-08-22,Einheitsgemeinde Geeste,20,20,0,0
2020-08-22,Stadt Haren (Ems),36,34,1,1
2020-08-22,Stadt Haselünne,41,40,0,1
2020-08-22,Samtgemeinde Herzlake,10,10,0,0
2020-08-22,Samtgemeinde Lathen,16,14,0,2
2020-08-22,Samtgemeinde Lengerich,18,17,1,0
2020-08-22,Stadt Lingen (Ems),91,82,4,5
2020-08-22,Stadt Meppen,81,71,4,6
2020-08-22,Samtgemeinde Nordhümmling,10,8,0,2
2020-08-22,Stadt Papenburg,35,32,2,1
2020-08-22,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-22,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-22,Samtgemeinde Sögel,21,21,0,0
2020-08-22,Samtgemeinde Spelle,16,14,1,1
2020-08-22,Einheitsgemeinde Twist,24,21,2,1
2020-08-22,Samtgemeinde Werlte,37,35,0,2
2020-08-22,Gesamt,557,508,25,24
2020-08-23,Samtgemeinde Dörpen,13,11,1,1
2020-08-23,Einheitsgemeinde Emsbüren,19,18,0,1
2020-08-23,Samtgemeinde Freren,53,44,9,0
2020-08-23,Einheitsgemeinde Geeste,20,20,0,0
2020-08-23,Stadt Haren (Ems),36,34,1,1
2020-08-23,Stadt Haselünne,41,40,0,1
2020-08-23,Samtgemeinde Herzlake,10,10,0,0
2020-08-23,Samtgemeinde Lathen,16,14,0,2
2020-08-23,Samtgemeinde Lengerich,18,17,1,0
2020-08-23,Stadt Lingen (Ems),91,82,4,5
2020-08-23,Stadt Meppen,81,71,4,6
2020-08-23,Samtgemeinde Nordhümmling,10,8,0,2
2020-08-23,Stadt Papenburg,35,32,2,1
2020-08-23,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-23,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-23,Samtgemeinde Sögel,21,21,0,0
2020-08-23,Samtgemeinde Spelle,16,14,1,1
2020-08-23,Einheitsgemeinde Twist,24,21,2,1
2020-08-23,Samtgemeinde Werlte,37,35,0,2
2020-08-23,Gesamt,557,508,25,24
2020-08-24,Samtgemeinde Dörpen,13,11,1,1
2020-08-24,Einheitsgemeinde Emsbüren,19,18,0,1
2020-08-24,Samtgemeinde Freren,53,44,9,0
2020-08-24,Einheitsgemeinde Geeste,20,20,0,0
2020-08-24,Stadt Haren (Ems),37,35,1,1
2020-08-24,Stadt Haselünne,41,40,0,1
2020-08-24,Samtgemeinde Herzlake,10,10,0,0
2020-08-24,Samtgemeinde Lathen,16,14,0,2
2020-08-24,Samtgemeinde Lengerich,18,17,1,0
2020-08-24,Stadt Lingen (Ems),91,84,4,3
2020-08-24,Stadt Meppen,81,73,4,4
2020-08-24,Samtgemeinde Nordhümmling,11,8,0,3
2020-08-24,Stadt Papenburg,36,32,2,2
2020-08-24,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-24,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-24,Samtgemeinde Sögel,23,21,0,2
2020-08-24,Samtgemeinde Spelle,16,14,1,1
2020-08-24,Einheitsgemeinde Twist,24,21,2,1
2020-08-24,Samtgemeinde Werlte,37,36,0,1
2020-08-24,Gesamt,562,514,25,23
2020-08-25,Samtgemeinde Dörpen,13,11,1,1
2020-08-25,Einheitsgemeinde Emsbüren,19,19,0,0
2020-08-25,Samtgemeinde Freren,53,44,9,0
2020-08-25,Einheitsgemeinde Geeste,20,20,0,0
2020-08-25,Stadt Haren (Ems),39,35,1,3
2020-08-25,Stadt Haselünne,41,40,0,1
2020-08-25,Samtgemeinde Herzlake,10,10,0,0
2020-08-25,Samtgemeinde Lathen,16,14,0,2
2020-08-25,Samtgemeinde Lengerich,18,17,1,0
2020-08-25,Stadt Lingen (Ems),91,84,4,3
2020-08-25,Stadt Meppen,81,73,4,4
2020-08-25,Samtgemeinde Nordhümmling,11,8,0,3
2020-08-25,Stadt Papenburg,36,32,2,2
2020-08-25,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-25,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-25,Samtgemeinde Sögel,23,21,0,2
2020-08-25,Samtgemeinde Spelle,16,14,1,1
2020-08-25,Einheitsgemeinde Twist,24,21,2,1
2020-08-25,Samtgemeinde Werlte,37,36,0,1
2020-08-25,Gesamt,564,515,25,24
2020-08-26,Samtgemeinde Dörpen,13,11,1,1
2020-08-26,Einheitsgemeinde Emsbüren,19,19,0,0
2020-08-26,Samtgemeinde Freren,53,44,9,0
2020-08-26,Einheitsgemeinde Geeste,20,20,0,0
2020-08-26,Stadt Haren (Ems),40,35,1,4
2020-08-26,Stadt Haselünne,41,40,0,1
2020-08-26,Samtgemeinde Herzlake,10,10,0,0
2020-08-26,Samtgemeinde Lathen,16,14,0,2
2020-08-26,Samtgemeinde Lengerich,18,17,1,0
2020-08-26,Stadt Lingen (Ems),92,85,4,3
2020-08-26,Stadt Meppen,84,73,4,7
2020-08-26,Samtgemeinde Nordhümmling,11,8,0,3
2020-08-26,Stadt Papenburg,38,32,2,4
2020-08-26,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-26,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-26,Samtgemeinde Sögel,23,21,0,2
2020-08-26,Samtgemeinde Spelle,16,14,1,1
2020-08-26,Einheitsgemeinde Twist,24,21,2,1
2020-08-26,Samtgemeinde Werlte,37,36,0,1
2020-08-26,Gesamt,571,516,25,30
2020-08-27,Samtgemeinde Dörpen,13,11,1,1
2020-08-27,Einheitsgemeinde Emsbüren,19,19,0,0
2020-08-27,Samtgemeinde Freren,53,44,9,0
2020-08-27,Einheitsgemeinde Geeste,20,20,0,0
2020-08-27,Stadt Haren (Ems),40,35,1,4
2020-08-27,Stadt Haselünne,41,40,0,1
2020-08-27,Samtgemeinde Herzlake,10,10,0,0
2020-08-27,Samtgemeinde Lathen,16,14,0,2
2020-08-27,Samtgemeinde Lengerich,18,17,1,0
2020-08-27,Stadt Lingen (Ems),94,85,4,5
2020-08-27,Stadt Meppen,85,73,4,8
2020-08-27,Samtgemeinde Nordhümmling,11,9,0,2
2020-08-27,Stadt Papenburg,38,32,2,4
2020-08-27,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-27,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-27,Samtgemeinde Sögel,24,21,0,3
2020-08-27,Samtgemeinde Spelle,16,14,1,1
2020-08-27,Einheitsgemeinde Twist,24,21,2,1
2020-08-27,Samtgemeinde Werlte,38,36,0,2
2020-08-27,Gesamt,576,517,25,34
2020-08-28,Samtgemeinde Dörpen,13,11,1,1
2020-08-28,Einheitsgemeinde Emsbüren,19,19,0,0
2020-08-28,Samtgemeinde Freren,53,44,9,0
2020-08-28,Einheitsgemeinde Geeste,20,20,0,0
2020-08-28,Stadt Haren (Ems),40,35,1,4
2020-08-28,Stadt Haselünne,41,41,0,0
2020-08-28,Samtgemeinde Herzlake,10,10,0,0
2020-08-28,Samtgemeinde Lathen,16,14,0,2
2020-08-28,Samtgemeinde Lengerich,18,17,1,0
2020-08-28,Stadt Lingen (Ems),94,87,4,3
2020-08-28,Stadt Meppen,86,76,4,6
2020-08-28,Samtgemeinde Nordhümmling,11,10,0,1
2020-08-28,Stadt Papenburg,38,33,2,3
2020-08-28,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-28,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-28,Samtgemeinde Sögel,24,21,0,3
2020-08-28,Samtgemeinde Spelle,16,11,1,1
2020-08-28,Einheitsgemeinde Twist,27,21,2,4
2020-08-28,Samtgemeinde Werlte,38,37,0,1
2020-08-28,Gesamt,580,526,25,29
2020-08-29,Samtgemeinde Dörpen,13,11,1,1
2020-08-29,Einheitsgemeinde Emsbüren,19,19,0,0
2020-08-29,Samtgemeinde Freren,53,44,9,0
2020-08-29,Einheitsgemeinde Geeste,20,20,0,0
2020-08-29,Stadt Haren (Ems),40,35,1,4
2020-08-29,Stadt Haselünne,41,41,0,0
2020-08-29,Samtgemeinde Herzlake,10,10,0,0
2020-08-29,Samtgemeinde Lathen,16,14,0,2
2020-08-29,Samtgemeinde Lengerich,18,17,1,0
2020-08-29,Stadt Lingen (Ems),94,87,4,3
2020-08-29,Stadt Meppen,86,76,4,6
2020-08-29,Samtgemeinde Nordhümmling,11,10,0,1
2020-08-29,Stadt Papenburg,38,33,2,3
2020-08-29,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-29,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-29,Samtgemeinde Sögel,24,21,0,3
2020-08-29,Samtgemeinde Spelle,16,11,1,1
2020-08-29,Einheitsgemeinde Twist,27,21,2,4
2020-08-29,Samtgemeinde Werlte,38,37,0,1
2020-08-29,Gesamt,580,526,25,29
2020-08-30,Samtgemeinde Dörpen,13,11,1,1
2020-08-30,Einheitsgemeinde Emsbüren,19,19,0,0
2020-08-30,Samtgemeinde Freren,53,44,9,0
2020-08-30,Einheitsgemeinde Geeste,20,20,0,0
2020-08-30,Stadt Haren (Ems),40,35,1,4
2020-08-30,Stadt Haselünne,41,41,0,0
2020-08-30,Samtgemeinde Herzlake,10,10,0,0
2020-08-30,Samtgemeinde Lathen,16,14,0,2
2020-08-30,Samtgemeinde Lengerich,18,17,1,0
2020-08-30,Stadt Lingen (Ems),94,87,4,3
2020-08-30,Stadt Meppen,86,76,4,6
2020-08-30,Samtgemeinde Nordhümmling,11,10,0,1
2020-08-30,Stadt Papenburg,38,33,2,3
2020-08-30,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-30,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-30,Samtgemeinde Sögel,24,21,0,3
2020-08-30,Samtgemeinde Spelle,16,11,1,1
2020-08-30,Einheitsgemeinde Twist,27,21,2,4
2020-08-30,Samtgemeinde Werlte,38,37,0,1
2020-08-30,Gesamt,580,526,25,29
2020-08-31,Samtgemeinde Dörpen,13,12,1,0
2020-08-31,Einheitsgemeinde Emsbüren,19,19,0,0
2020-08-31,Samtgemeinde Freren,53,44,9,0
2020-08-31,Einheitsgemeinde Geeste,20,20,0,0
2020-08-31,Stadt Haren (Ems),45,35,1,9
2020-08-31,Stadt Haselünne,41,41,0,0
2020-08-31,Samtgemeinde Herzlake,10,10,0,0
2020-08-31,Samtgemeinde Lathen,16,16,0,0
2020-08-31,Samtgemeinde Lengerich,18,17,1,0
2020-08-31,Stadt Lingen (Ems),96,88,4,4
2020-08-31,Stadt Meppen,87,76,4,7
2020-08-31,Samtgemeinde Nordhümmling,12,10,0,2
2020-08-31,Stadt Papenburg,40,34,2,4
2020-08-31,Einheitsgemeinde Rhede (Ems),1,1,0,0
2020-08-31,Einheitsgemeinde Salzbergen,15,15,0,0
2020-08-31,Samtgemeinde Sögel,25,23,0,2
2020-08-31,Samtgemeinde Spelle,16,15,1,0
2020-08-31,Einheitsgemeinde Twist,27,22,2,3
2020-08-31,Samtgemeinde Werlte,38,37,0,1
2020-08-31,Gesamt,592,535,25,25
2020-09-01,Samtgemeinde Dörpen,13,12,1,0
